"","logFC","logCPM","LR","PValue","FDR"
"FBti0102121",2.84073928593406,1.87512295256839,82.0021349837825,1.35939758611668e-19,2.14105119813378e-15
"FBti0102105",3.04174288673143,2.79596897843738,64.2629372697751,1.08874672424277e-15,7.32498070386961e-12
"FBti0062856",2.97488157931615,0.75931923217612,63.7742782547302,1.39523441978469e-15,7.32498070386961e-12
"FBgn0013683",-4.45269466415582,3.18859224214645,59.9540603457939,9.70974816641317e-15,3.82321334052519e-11
"FBgn0013680",1.73176112545606,8.8785493111852,46.5247552071779,9.04682856174222e-12,2.8497509969488e-08
"FBti0102113",2.58194241860341,1.04760548882915,40.9916053484379,1.52884486082457e-10,4.01321775966449e-07
"FBgn0028887",6.57559609350646,2.1320494146788,38.9283380937536,4.39651861032677e-10,9.89216687323524e-07
"FBti0062695",10.23504455717,5.41393712380169,31.0535261984647,2.51009901955239e-08,4.94175744474376e-05
"FBti0019213",6.1640730196911,0.477673921361659,29.9571750621194,4.41694422129455e-08,7.72965238726547e-05
"FBti0020101",4.08955377819132,1.53125465474078,24.9875243471034,5.77024761807309e-07,0.000908813999846512
"FBgn0262952",1.08506231542321,10.6720749391611,24.0399570167638,9.43571254182397e-07,0.00135102247757934
"FBgn0266710",1.69894220481136,0.581561323471426,22.9081856237926,1.69926675048963e-06,0.00223028761001763
"FBgn0030829",1.57374564530749,-1.47788534339967,22.4177072584927,2.19342439515613e-06,0.00265741801720839
"FBgn0032636",5.87876666354563,3.7511800310804,19.6107160107525,9.49352405777226e-06,0.0106802145649938
"FBgn0054025",1.99066013866542,1.58927715857784,17.0226439844657,3.69366846166563e-05,0.0387835188474891
"FBgn0260487",-2.11562914138671,1.47766588604693,16.20125437949,5.69563892909805e-05,0.0560664457083089
"FBgn0033623",2.0827841103093,0.762251430576544,15.6715580280596,7.53487681276859e-05,0.0684877975027597
"FBgn0264748",-0.927860442442947,3.74976649399068,15.5995849321812,7.82717685745825e-05,0.0684877975027597
"FBgn0013685",1.42739781039275,2.16494951910978,15.0532143095682,0.000104522104343017,0.0866433233369748
"FBgn0265264",5.7671014945146,9.03780974564766,14.8937948244217,0.000113736490208167,0.0895674860389318
"FBgn0053958",-1.50058655860308,0.159280926006524,14.7012874150373,0.000125960399054827,0.0944702992911199
"FBgn0051802",5.70952687478587,4.08202223013105,14.5911706938808,0.000133538760386057,0.0950156526451143
"FBgn0038832",-0.571259050774374,3.66266162375942,14.519000279377,0.000138753016561119,0.0950156526451143
"FBgn0038986",-2.05443825600965,2.76789466211847,14.1873069113314,0.000165483060153948,0.108598258226029
"FBgn0083936",4.9610954698697,4.86832640512211,14.0452331065191,0.00017846562905029,0.109012288297221
"FBgn0013694",-1.77698146739552,-0.73754314023433,13.9980094895465,0.000183004266578563,0.109012288297221
"FBgn0065110",1.59306365620897,1.06546372634804,13.9586258829963,0.000186878208509522,0.109012288297221
"FBgn0033981",0.579195054108167,4.24015700108205,13.8658835795028,0.000196330270477269,0.110435777143464
"FBgn0013708",3.91297649754707,-2.04690658370379,13.7023064187371,0.000214191276596553,0.113015977251054
"FBgn0013703",2.55892045828814,-1.19501790242722,13.6928848364824,0.000215268528097245,0.113015977251054
"FBgn0086065",1.78961677915237,-2.57652562024261,13.3428827687672,0.000259405267639939,0.131794611784808
"FBgn0051636",0.984354012870076,1.88436166811963,12.7540648046618,0.00035523631986053,0.173143044802871
"FBgn0262598",0.893012293396669,2.53306141315925,12.6880594870845,0.000367997972807716,0.173143044802871
"FBgn0038873",1.26298594574815,-1.68126653901283,12.6589647987092,0.000373769112590326,0.173143044802871
"FBti0102119",2.61891396483083,-2.64468944273127,12.5113752953197,0.000404481749408321,0.182016787233745
"FBgn0013710",0.961135728569397,2.58249120701658,12.4467314223115,0.000418723943671876,0.183191725356446
"FBgn0036467",1.99625012825912,1.85959106171213,12.358894773086,0.000438890432654174,0.186824981467655
"FBgn0032253",0.673257390958559,5.2221759509068,12.2899813850437,0.000455396278085607,0.188749773153903
"FBti0019149",-3.69534023387708,-0.59645244387453,12.1602437835446,0.000488189958257351,0.194165031685043
"FBti0019353",3.40096301389097,-2.03733049663716,12.1182476645807,0.000499308020761032,0.194165031685043
"FBgn0039286",-1.08949805082658,1.46917293206379,12.095467223572,0.000505445479307097,0.194165031685043
"FBgn0036878",-4.36435387539349,-2.99082384375955,11.8508295495124,0.000576356653579021,0.216133745092133
"FBgn0038028",-2.75168595342515,-1.6851142319242,11.7905952208306,0.000595306983586955,0.218048488174292
"FBti0019347",2.0327847071757,-1.81375818073521,11.6758018357548,0.000633182459922712,0.226650539631425
"FBgn0003326",-1.10127737166092,2.98406313581807,11.6292664008885,0.000649221549451823,0.227227542308138
"FBgn0033868",5.05114548134506,7.85641435194318,11.5555607099731,0.00067546934892207,0.230135539769024
"FBgn0033749",-0.38383854759111,2.7406868743702,11.524758623216,0.000686753674231374,0.230135539769024
"FBgn0013696",2.23992867784214,-1.22659937920712,11.4831781855106,0.000702289331867349,0.230438687018974
"FBgn0035915",3.65176208730036,7.9764771655979,11.2189047733695,0.000809682650003563,0.260255137501145
"FBgn0259241",-1.37415712956344,3.64338115604916,10.9993839780864,0.00091142175199562,0.28709785187862
"FBgn0013681",1.12932265258139,6.96767654090868,10.8874239791,0.000968193889367149,0.299001054069267
"FBgn0033170",0.871308179025005,3.06854866571628,10.7226161687703,0.0010583392826591,0.312788444619612
"FBgn0013688",0.978765804646327,6.30940582481751,10.6995121275687,0.00107163790360876,0.312788444619612
"FBti0019178",-3.51714164298433,-2.77609647795448,10.6981666850901,0.0010724175244101,0.312788444619612
"FBgn0050438",-0.676129316789436,5.53603214605832,10.5512120461784,0.00116111922397629,0.332502323229575
"FBti0019312",-2.86348906554937,-2.22938560530267,10.4887953075231,0.00120100654532016,0.337783090871296
"FBgn0264865",-4.19707564041018,-2.07047020993978,10.4204959889473,0.00124624419565262,0.339097354120744
"FBgn0043043",1.27879015795791,-0.899855413521801,10.4168020178278,0.00124873946279385,0.339097354120744
"FBgn0002565",2.17511181218698,6.86511001917766,10.3498694376664,0.00129483843191057,0.345656022077822
"FBgn0085456",-1.38197565909113,-1.89805293771127,10.2990203072739,0.001331008540691,0.349389741931388
"FBgn0050082",-0.807226235054293,-0.62765511070448,10.0871876078555,0.00149303804663619,0.380204430432447
"FBgn0035089",-0.678527827300841,4.52996986996609,10.0588253949662,0.00151619863141282,0.380204430432447
"FBgn0013689",1.20225423222365,0.452972070443704,10.053221408368,0.00152081772172979,0.380204430432447
"FBgn0264998",-1.85512072348502,-2.46731212198726,10.0145252373585,0.00155310445981036,0.382209300656456
"FBgn0004181",3.98944424984543,8.81158866128237,9.95071306319803,0.00160787106443883,0.386799611820494
"FBgn0267762",-0.780815716939082,-0.0340767015927993,9.93588534945091,0.00162087456381921,0.386799611820494
"FBgn0085358",0.735948639252546,4.52378731226835,9.90286656755939,0.00165021522480799,0.387923728219789
"FBgn0035348",0.555224789605505,7.64904173905682,9.76584722409868,0.00177783569343725,0.411778120171128
"FBgn0010241",0.86366403767973,3.29709340633699,9.72420885614723,0.0018185658394332,0.415107419870622
"FBgn0032002",-0.568034219769856,4.39453570921205,9.58603017841855,0.00196063399788338,0.431185892333868
"FBgn0265050",-4.01632736659471,-1.18083274168809,9.58024416683652,0.00196682247662555,0.431185892333868
"FBgn0265266",4.02538738316489,0.233187365684067,9.57622253700205,0.00197113550781197,0.431185892333868
"FBti0019502",0.962602185938557,0.909776560677754,9.51467034495323,0.00203835719426277,0.435199229463495
"FBgn0032639",1.63995326025174,0.226037201199351,9.50099490073114,0.00205360516939716,0.435199229463495
"FBgn0082983",1.38953254703712,-1.8979717577203,9.48429948031577,0.0020723772831595,0.435199229463495
"FBgn0040601",-1.12916353657006,-1.16841601884353,9.42969268100288,0.00213500064403025,0.442450791361532
"FBgn0034514",-1.80266695598638,-1.73308713374888,9.39930520966654,0.00217067685781499,0.444002084553067
"FBgn0034822",2.46420711659621,1.31309145713545,9.324153715259,0.00226152745840418,0.446058609797281
"FBgn0028862",0.638217792376633,4.44874529331687,9.28844277312057,0.00230604109872515,0.446058609797281
"FBgn0085237",1.41288690888695,4.82169612392579,9.28498295053589,0.00231040072115688,0.446058609797281
"FBgn0011642",-0.330917935065197,6.62606906898732,9.28422175053573,0.00231136100895601,0.446058609797281
"FBgn0013690",1.411282336891,0.377536532303944,9.26632449759595,0.00233405625693518,0.446058609797281
"FBgn0030073",-0.962146456850647,2.91611531740813,9.25334393323159,0.00235065807067773,0.446058609797281
"FBgn0041623",1.80779167855715,1.30063726986748,9.11477527138061,0.00253553103492777,0.475412069048957
"FBgn0053965",0.784533896989179,0.699544729869884,9.05389400972182,0.00262135923671428,0.48572244680294
"FBgn0034356",0.640486653018892,6.10908412814,9.02144112912499,0.00266830934009415,0.48657958825702
"FBgn0030588",-1.32651003702362,2.3250508293725,9.00491355813739,0.00269254724638391,0.48657958825702
"FBgn0032638",2.56670637370896,1.83543204496941,8.97426641634388,0.00273808491480913,0.48657958825702
"FBgn0260971",-1.03918920241805,3.11933130658054,8.96662467880024,0.00274956084792856,0.48657958825702
"FBgn0265066",-1.14478026632258,-1.13156749082221,8.91482713785656,0.00282864585588297,0.495013024779519
"FBgn0031746",4.348424579316,7.20928889130612,8.85650454162815,0.00292046294938624,0.505464741239926
"FBgn0053272",-5.02323367284384,-3.32389164937451,8.80921704428405,0.00299712618540186,0.510305229583193
"FBgn0040984",-1.57121032205864,-2.16920224980814,8.79636235229842,0.00301831765268865,0.510305229583193
"FBgn0011244",3.64567449065441,6.0192958427513,8.76092171256035,0.00307753476831616,0.510305229583193
"FBgn0035799",4.01462711931226,2.46105714498046,8.76062733879004,0.00307803154351767,0.510305229583193
"FBgn0051204",4.19087167055723,4.25536382134928,8.73220214799047,0.00312638674814286,0.512922825867188
"FBgn0051704",-0.65671397459293,3.98978760210775,8.64069636392125,0.0032873575421384,0.528900214569348
"FBgn0032615",0.791134152969896,1.24799773161302,8.63871501066969,0.0032909346684315,0.528900214569348
"FBgn0263380",-0.711118739339583,0.103550760144942,8.60201990030798,0.00335790371508339,0.529001129619779
"FBgn0036294",0.548078500300607,2.4157754116357,8.60156782976463,0.00335873733091923,0.529001129619779
"FBgn0039685",-2.48460032760472,5.04457800317152,8.56739232444615,0.00342236977113523,0.53332297694544
"FBti0063767",0.587015777736862,-0.572668935012249,8.54567211349874,0.00346344694599236,0.53332297694544
"FBgn0266927",-3.00913177565296,-2.44715117328723,8.5302267361544,0.00349296182554813,0.53332297694544
"FBgn0032563",4.18990885748604,3.04101069360876,8.51535367950725,0.00352162473665561,0.53332297694544
"FBgn0038597",0.322511122220618,3.53528895365449,8.39882385092288,0.00375463860519448,0.560810920013133
