"","logFC","logCPM","LR","PValue","FDR"
"FBgn0013680",2.35529650606879,8.8785493111852,82.4607210164312,1.07791030946806e-19,1.69770873741219e-15
"FBgn0013683",-5.36411013350416,3.18859224214645,78.3034303711302,8.83682669557824e-19,6.95900102276786e-15
"FBgn0003980",7.86465993681612,4.76386962837189,57.3956381171841,3.56396791633321e-14,1.87108315607494e-10
"FBgn0085362",6.75949044242302,3.01543968520483,54.6187087413454,1.46335881699075e-13,5.76197534190106e-10
"FBgn0003983",7.08181261186841,5.52925915008741,47.320220918813,6.02870791849287e-12,1.66970995144438e-08
"FBgn0038832",-0.931642325700598,3.66266162375942,47.2151162597098,6.36079981502619e-12,1.66970995144438e-08
"FBgn0086265",5.28622265557481,1.83073629868793,44.2783658096135,2.84846840439055e-11,6.40905390987873e-08
"FBgn0028887",4.41523967723167,2.1320494146788,42.0204997529371,9.03215577165647e-11,1.77820566754487e-07
"FBgn0000427",6.46119636174775,5.07715548937856,39.2082395286736,3.80929288517383e-10,6.66626254905421e-07
"FBgn0030596",3.69059303743244,-0.0749751748489722,38.2394499284791,6.25744760946932e-10,9.39507697802732e-07
"FBgn0036225",-2.40902855358735,1.17763058524414,38.1468253996273,6.56164106401908e-10,9.39507697802732e-07
"FBgn0014076",4.77554014867157,2.96967018819521,34.4097772549643,4.46474795015604e-09,5.8599816845798e-06
"FBgn0034063",-0.700044094871565,4.29737523041963,33.192675856478,8.34643148777885e-09,1.01120227640398e-05
"FBgn0013689",2.13763530011179,0.452972070443704,31.3276831371536,2.17949625502799e-08,2.45193328690648e-05
"FBgn0028525",1.65018760277916,2.80298962587814,31.1512574731347,2.38684693256514e-08,2.5061892791934e-05
"FBgn0050377",1.41750924840157,3.97104861636194,30.6174054614057,3.14261836148316e-08,3.09351494958499e-05
"FBti0062695",9.88272887091338,5.41393712380169,30.3217380992735,3.66001006845545e-08,3.39089168106902e-05
"FBgn0029966",4.57561243859426,0.589106839022589,26.8702194309323,2.17585969344201e-07,0.000190387723176176
"FBti0019552",-6.18505887120275,0.242952943651077,26.763348571864,2.29957718304991e-07,0.000190622845437032
"RR48408_transposable_element",2.65269046515569,-0.771005838684185,25.1179614818727,5.39282045614586e-07,0.000424684610921487
"FBgn0032228",1.82866001132163,0.478528076264424,24.9656904326263,5.83596434179443e-07,0.000437697325634583
"FBgn0026144",1.61301972512619,4.72335403038057,24.710247099608,6.66289779259944e-07,0.000477002910152005
"FBgn0003979",7.61725416980114,5.34647357060966,24.5800197760851,7.12870605563878e-07,0.000488161392940482
"FBgn0031756",2.93192049257886,0.837272847834534,24.4022025328611,7.81792610999531e-07,0.000513051400968442
"FBgn0000357",-2.5081717726104,4.84505488116171,22.8312779585887,1.76863795709897e-06,0.00111424191297235
"FBgn0265696",4.13768493084234,-1.16791369171753,22.4358236681924,2.1728327872047e-06,0.00131623524609516
"FBgn0262952",1.03865756916149,10.6720749391611,22.0705974467101,2.62804461790712e-06,0.00153302602711249
"FBgn0264676",2.23288964866566,0.282174103056429,21.8716032353344,2.91516057436269e-06,0.00163977782307901
"FBgn0035969",2.48526413107102,3.90311776668735,20.9632081275503,4.68188740372796e-06,0.00254274919340398
"FBgn0010317",1.84477913761071,3.08986683949853,20.8131690593511,5.06336039874015e-06,0.00265826420933858
"FBgn0014464",2.18443616267899,2.62013413800923,20.3453696175423,6.46493402997739e-06,0.0032433510236413
"FBgn0086266",6.09956664759836,-0.00994202316176348,20.3088044158804,6.58966557184264e-06,0.0032433510236413
"FBgn0261016",1.69254100422143,4.98185877278642,20.2152226166763,6.92000745674547e-06,0.00330273083162852
"FBgn0051926",6.26278877368918,0.623898950984689,19.9694453865768,7.86895911377855e-06,0.00364517958947095
"FBgn0013708",3.70318767508471,-2.04690658370379,19.1631035731841,1.2001079992994e-05,0.00540048599684731
"FBgn0004882",1.68425416971435,6.96442480351695,18.8788266139886,1.39290148398824e-05,0.00609394399244853
"FBgn0265854",5.1001995242942,1.98714959756413,18.674645890223,1.55030287094033e-05,0.00659926222089464
"FBgn0029879",1.74659698294439,4.39262668926526,18.504010041786,1.69547199101739e-05,0.00699142248489637
"FBgn0001226",1.52704936547998,6.16884914664168,18.464255866538,1.73120937721244e-05,0.00699142248489637
"FBgn0003028",0.623047409072844,5.94509846560783,17.7635983006122,2.50123283187484e-05,0.00984860427550719
"FBgn0037414",3.62211302625165,3.45376551778817,17.5252809695119,2.83512702863948e-05,0.0107072425406346
"FBgn0030440",5.58699501428307,1.2906273712754,17.5118238469893,2.85526467750257e-05,0.0107072425406346
"FBgn0039596",-1.11258976891031,0.730010577177182,17.3859664227918,3.05070135837508e-05,0.0111252439120852
"FBgn0031942",0.959044076713755,3.19031850973558,17.3505979655153,3.10800464845555e-05,0.0111252439120852
"FBgn0262112",2.08444855846705,-0.800509460378738,17.2560001429946,3.26664317482852e-05,0.0114332511118998
"FBgn0005390",1.97148362560623,4.28068122728365,17.173591001202,3.41146158092047e-05,0.0114365039832942
"FBgn0260780",2.1934896704197,6.51328700319165,17.1728469888503,3.41279801406238e-05,0.0114365039832942
"FBgn0039972",2.05437469677017,6.86628001696651,17.1079465150133,3.53142380127844e-05,0.0115874843479449
"RR48323_transposable_element",3.13316629678727,-2.60081476408628,17.0335580762848,3.67249899044472e-05,0.0118044610407152
"FBgn0019686",1.08608498189177,5.95440351859098,16.6987982822769,4.38087402154479e-05,0.0136699296727882
"FBgn0266751",5.49426025593435,-0.189021296054538,16.6791629825557,4.42645341785524e-05,0.0136699296727882
"FBti0060544",2.05420409115129,-1.98474489637687,16.4471628984059,5.00249914974091e-05,0.0150280935568189
"FBgn0003525",1.69404164948835,5.94141681835956,16.4265943846115,5.05707275245334e-05,0.0150280935568189
"FBgn0002926",3.47927466598742,1.8361874283205,16.1761038076224,5.77176413340004e-05,0.0163950262813857
"FBgn0027527",5.03180005923286,3.59728737284805,16.1590807721104,5.82386894455256e-05,0.0163950262813857
"FBgn0038613",-1.84919265850434,2.47808123624627,16.1573013600597,5.82934267782604e-05,0.0163950262813857
"FBgn0003486",3.3221049582338,-0.511914634242048,15.8078801636193,7.01099038100175e-05,0.0191984793493709
"FBgn0035743",-1.19065546030343,1.93235498145215,15.7920443441934,7.06991620484768e-05,0.0191984793493709
"FBgn0035193",-1.10686920339956,0.469514602036441,15.7510083175586,7.22494192367477e-05,0.0192869212369284
"FBgn0040279",7.43189308425804,0.527481290851133,15.5320448406975,8.11184283671528e-05,0.021270695810766
"FBgn0267744",1.89739877584889,-2.36004877066755,15.4852134827987,8.31531987245667e-05,0.021270695810766
"FBgn0266773",2.54418222717395,-0.571992511860387,15.4720966321353,8.37322628741266e-05,0.021270695810766
"FBgn0038160",4.86910093267278,-1.14746581762622,15.4109903078763,8.64838394510444e-05,0.0213978908121833
"FBgn0034436",-0.502447904645836,5.55767377949028,15.4008285725412,8.69501594907765e-05,0.0213978908121833
"FBgn0039714",-0.524698654357567,6.32756728914528,15.3575100995084,8.89665854368894e-05,0.0215572880097078
"FBgn0262146",-1.53287193233978,0.840349322938502,15.3123703502791,9.11178743636208e-05,0.0217440382004095
"FBgn0033097",-2.57770527925542,-0.752690578227246,15.2725021274938,9.30614278175931e-05,0.0218763804198073
"FBgn0031157",2.03653913472675,2.606583206334,15.1403806531786,9.98055163866852e-05,0.0231167188689749
"FBgn0013697",-2.47535820814519,-0.845779726838876,15.0692146453226,0.000103639818474004,0.0235087743596136
"FBgn0287462",2.76778462748934,-2.82263792159944,15.0539126095719,0.000104483441598283,0.0235087743596136
"FBgn0284435",1.22014694936077,1.80204674493613,14.9069885451317,0.000112943805518047,0.0250544357311161
"FBgn0035040",-1.61828137539094,0.771426360313185,14.8687304806376,0.000115257824480693,0.0252126491051515
"FBgn0042201",1.71018044136258,7.09639645202964,14.8059719811474,0.000119157558688221,0.0257086513608148
"FBti0019353",4.03433160941687,-2.03733049663716,14.7530161809234,0.000122551325763133,0.0260835591995857
"FBgn0003285",0.616177676406033,3.77983186697798,14.70136847131,0.0001259549832175,0.0264505464756749
"FBgn0031677",2.32502923799349,3.45404821820773,14.6153677219414,0.000131835070757384,0.0267412755077647
"FBgn0037364",0.899814217298982,4.15287949552493,14.6088996822076,0.000132288324737368,0.0267412755077647
"FBgn0035977",-0.582545684641739,2.57659761865187,14.6068400643722,0.000132432983467025,0.0267412755077647
"FBgn0034186",-0.605232547459831,3.79618307875513,14.5345400274507,0.000137613232165843,0.0273880721382611
"FBgn0265378",2.25865018955187,-1.59169658772097,14.4935770239161,0.00014063825324285,0.0273880721382611
"FBgn0267674",4.7977541608387,-0.730833235729913,14.4907036337134,0.000140852942425343,0.0273880721382611
"FBgn0010314",1.91566720794619,3.67956362337532,14.4564793825911,0.000143435568362774,0.0275501244111426
"FBgn0264371",4.04297380583702,-1.21803764311912,14.389493734067,0.0001486292569017,0.0282037445325515
"FBgn0000964",0.768009795285441,3.96684464485164,14.2049695179313,0.000163936990208116,0.0307381856640217
"FBgn0000451",1.62208586905178,2.64801018046726,14.1703683019701,0.000166979549186236,0.0309403282315672
"FBgn0000405",1.60123976231937,8.43908421740346,14.1263046439822,0.000170936638489003,0.0310556491295881
"FBgn0262580",-1.69678785243603,2.18229171862798,14.1196161836779,0.000171545490430106,0.0310556491295881
"FBgn0036690",1.28595067454474,3.15570323288601,14.0453125028052,0.000178458094576504,0.0316538257250021
"FBgn0262020",3.16067481023246,1.90146821079849,14.0409849156219,0.000178869237430171,0.0316538257250021
"FBgn0003023",2.26808729581695,5.79649614422979,13.9902439317814,0.000183761664537939,0.0321582912941394
"FBgn0266395",5.12661857751297,0.275154647757624,13.9472623737199,0.000188011253005158,0.0325404091739696
"FBgn0052199",3.83920954092571,2.73853037916146,13.893911512171,0.000193424035899588,0.0331113769432695
"FBgn0033728",0.654672427519432,5.82386985142912,13.8737056549721,0.00019551479718883,0.0331113769432695
"FBgn0087040",1.87567188550854,5.71158624791388,13.8300469126987,0.000200110376544669,0.0335291322401973
"FBgn0262007",-1.16150872291223,6.01486446199155,13.7647402559353,0.000207188619029527,0.0341766897794833
"FBgn0036939",-1.04667194430036,2.8784120732483,13.7545550084393,0.000208315061513041,0.0341766897794833
"FBgn0031580",-1.90530877902049,2.73461434919719,13.7017042595461,0.000214259963931501,0.0347896333187746
"FBgn0030624",5.57862517599854,3.12532962723712,13.6626754669654,0.000218759581513532,0.035078836885915
"FBgn0051928",4.0338374798759,1.08655343115014,13.6478338771123,0.000220495546140037,0.035078836885915
"FBgn0020248",1.33719633760611,3.62837749514521,13.6061166043797,0.000225449766511641,0.0355083382255834
"FBgn0036351",2.80531497999192,-0.643163945481743,13.5751939713055,0.000229194303014121,0.0357406957670535
"FBgn0015625",1.75630558406396,5.77090605294116,13.4359048592801,0.000246853889151388,0.0381171446483761
"FBgn0033458",1.64512085660327,4.14416063741102,13.3699824920604,0.000255683741581141,0.0390972711641065
"FBgn0032955",-0.387597230462076,6.78813655398732,13.327652187188,0.000261520754692799,0.0396053066001113
"FBgn0040730",-2.04148611090596,-0.769460761641075,13.3014382324942,0.000265202606576531,0.0397803909864797
"FBgn0040602",2.00140860794012,3.94506158617885,13.2320027224561,0.000275209600332191,0.0407234489395762
"FBti0020402",2.21847440327855,-2.43544069128943,13.2221445068524,0.00027666089120855,0.0407234489395762
"FBgn0033067",-3.18141896053519,4.50712641378054,13.0571319490109,0.000302131729173517,0.0438485875949495
"FBgn0033205",-0.800287821177455,4.83707787157844,13.0489155481358,0.000303460066530127,0.0438485875949495
"FBgn0265549",5.46466240364077,-3.12135049033717,13.0245760182851,0.000307429672618855,0.0440183394886087
"FBgn0000808",1.89452516363387,1.00902660507676,12.9927003096755,0.00031270767395495,0.0443706834665807
"FBgn0035355",-0.641271974734733,3.04424595926941,12.9045600035542,0.000327782579366569,0.0460944252234237
"FBgn0003450",2.03951541753415,0.637503816439383,12.8702890113662,0.000333840048861834,0.0465308032705654
"FBgn0261987",2.45561557422111,6.06949371846845,12.8178230729414,0.000343332966244568,0.0474341598101048
"FBgn0013681",1.22351093187759,6.96767654090868,12.7242723582245,0.0003609402618652,0.0494331228206687
"FBgn0000146",1.47468414376242,3.74601556993684,12.7076802304309,0.000364156880629765,0.0494437143958517
"FBti0020101",2.75492229274038,1.53125465474078,12.6875724558375,0.000368093835412461,0.0495510932286005
"FBgn0040299",-0.591655645789336,4.26539495764402,12.6549228275191,0.000374578056691525,0.049613156939554
"FBgn0264547",4.48026102103098,-1.10830374447209,12.6413147190442,0.000377314533373594,0.049613156939554
"FBgn0035429",2.95680560872804,1.32000590622199,12.6265469910667,0.000380307021499223,0.049613156939554
"FBgn0004650",2.20357493448773,4.46237594077929,12.6223833526176,0.000381155046964193,0.049613156939554
"FBgn0265711",3.49859078804614,-2.3096303658776,12.6055907547948,0.000384594669440279,0.0496505413416753
"FBgn0034294",-0.829899897784593,0.995514848706101,12.5485634885547,0.000396510998605468,0.0507727498214318
